date,vh,vv
2022-11-01/2022-12-01,0.004892277531325817,0.03699783608317375
2022-11-01/2022-12-01,0.007087284233421087,0.19448769092559814
2022-11-01/2022-12-01,0.004559556022286415,0.034036628901958466
2022-11-01/2022-12-01,0.010793955996632576,0.20474040508270264
2022-11-01/2022-12-01,0.004584473092108965,0.05526578798890114
2022-11-01/2022-12-01,0.008375942707061768,0.126968652009964
2022-11-01/2022-12-01,0.005158906802535057,0.05914035812020302
2022-11-01/2022-12-01,0.005388602148741484,0.14870592951774597
2022-11-01/2022-12-01,0.04042014479637146,0.27746981382369995
2022-11-01/2022-12-01,0.004636046011000872,0.04324765130877495
2022-11-01/2022-12-01,0.0035240452270954847,0.03714409098029137
2022-11-01/2022-12-01,0.026959538459777832,0.3503572344779968
2022-11-01/2022-12-01,0.00703713484108448,0.18117167055606842
2022-11-01/2022-12-01,0.006761487107723951,0.25021153688430786
2022-11-01/2022-12-01,0.012415427714586258,0.20703284442424774
2022-11-01/2022-12-01,0.020181268453598022,0.3750940263271332
2022-11-01/2022-12-01,0.005014701280742884,0.06873083114624023
2022-11-01/2022-12-01,0.00421152263879776,0.06347602605819702
2022-11-01/2022-12-01,0.02841067500412464,0.27890893816947937
2022-11-01/2022-12-01,0.05013855919241905,0.1931000053882599
2022-11-01/2022-12-01,0.03850577771663666,0.24818003177642822
2022-11-01/2022-12-01,0.037394098937511444,0.31078022718429565
2022-11-01/2022-12-01,0.04882166162133217,0.3145613372325897
2022-11-01/2022-12-01,0.049395620822906494,0.2932031452655792
2022-11-01/2022-12-01,0.05129745602607727,0.21953780949115753
2022-11-01/2022-12-01,0.05630338191986084,0.19906121492385864
2022-11-01/2022-12-01,0.051778730005025864,0.2301555871963501
2022-11-01/2022-12-01,0.042899832129478455,0.2770901322364807
2022-11-01/2022-12-01,0.037687402218580246,0.2766546905040741
2022-11-01/2022-12-01,0.037177905440330505,0.16258534789085388
2022-11-01/2022-12-01,0.05463581904768944,0.20401248335838318
2022-11-01/2022-12-01,0.06745420396327972,0.33950164914131165
2022-11-01/2022-12-01,0.08796144276857376,0.34614425897598267
2022-11-01/2022-12-01,0.06014865264296532,0.2778167724609375
2022-11-01/2022-12-01,0.05525795742869377,0.26089686155319214
2022-11-01/2022-12-01,0.07045011967420578,0.3082822859287262
2022-11-01/2022-12-01,0.0778110921382904,0.3790968060493469
2022-11-01/2022-12-01,0.08308669924736023,0.5338123440742493
2022-11-01/2022-12-01,0.07616564631462097,0.5149877071380615
2022-11-01/2022-12-01,0.07305900752544403,0.4536154866218567
2022-11-01/2022-12-01,0.058177970349788666,0.2711830139160156
2022-11-01/2022-12-01,0.04648948833346367,0.26573866605758667
2022-11-01/2022-12-01,0.044559914618730545,0.19888490438461304
2022-11-01/2022-12-01,0.03449513018131256,0.2480183243751526
2022-11-01/2022-12-01,0.04089810699224472,0.26525622606277466
2022-11-01/2022-12-01,0.046849608421325684,0.25142702460289
2022-11-01/2022-12-01,0.041167963296175,0.26160213351249695
2022-11-01/2022-12-01,0.04296272248029709,0.23440805077552795
2022-11-01/2022-12-01,0.046143338084220886,0.20497986674308777
2022-11-01/2022-12-01,0.044533517211675644,0.16301174461841583
2022-11-01/2022-12-01,0.03947318345308304,0.2086011916399002
2022-11-01/2022-12-01,0.049360863864421844,0.2499893754720688
2022-11-01/2022-12-01,0.053173135966062546,0.21765215694904327
2022-11-01/2022-12-01,0.05354325473308563,0.21245187520980835
2022-11-01/2022-12-01,0.05185609310865402,0.27068015933036804
2022-11-01/2022-12-01,0.0498579703271389,0.3036818504333496
2022-11-01/2022-12-01,0.054954178631305695,0.303879052400589
2022-11-01/2022-12-01,0.05666230991482735,0.30113542079925537
2022-11-01/2022-12-01,0.05948448181152344,0.2848609685897827
2022-11-01/2022-12-01,0.06693779677152634,0.2776244282722473
2022-11-01/2022-12-01,0.05139555782079697,0.24408896267414093
2022-11-01/2022-12-01,0.04009713977575302,0.1791383922100067
2022-11-01/2022-12-01,0.048404693603515625,0.2283833622932434
2022-11-01/2022-12-01,0.054319072514772415,0.2530183792114258
2022-11-01/2022-12-01,0.057889800518751144,0.25554710626602173
2022-11-01/2022-12-01,0.0744030624628067,0.3066260814666748
2022-11-01/2022-12-01,0.09390880167484283,0.4421197772026062
2022-11-01/2022-12-01,0.07579581439495087,0.3349270820617676
2022-11-01/2022-12-01,0.059740133583545685,0.17424404621124268
2022-11-01/2022-12-01,0.05233945697546005,0.15855814516544342
2022-11-01/2022-12-01,0.050029054284095764,0.18524152040481567
2022-11-01/2022-12-01,0.05358840897679329,0.23160985112190247
2022-11-01/2022-12-01,0.054979413747787476,0.23789700865745544
2022-11-01/2022-12-01,0.04974428564310074,0.19454017281532288
2022-11-01/2022-12-01,0.051761701703071594,0.2533843219280243
2022-11-01/2022-12-01,0.0590551532804966,0.26715123653411865
2022-11-01/2022-12-01,0.0482964813709259,0.1763111650943756
2022-11-01/2022-12-01,0.036998145282268524,0.14872518181800842
2022-11-01/2022-12-01,0.047350794076919556,0.1845751255750656
2022-11-01/2022-12-01,0.06726985424757004,0.22884072363376617
2022-11-01/2022-12-01,0.05053930729627609,0.26999205350875854
2022-11-01/2022-12-01,0.038126129657030106,0.2505663335323334
2022-11-01/2022-12-01,0.038126129657030106,0.19820895791053772
2022-11-01/2022-12-01,0.04559026658535004,0.25879159569740295
2022-11-01/2022-12-01,0.07120859622955322,0.3290530741214752
2022-11-01/2022-12-01,0.06234009563922882,0.31263595819473267
2022-11-01/2022-12-01,0.03335660696029663,0.24315844476222992
2022-11-01/2022-12-01,0.02667367085814476,0.12175603210926056
2022-11-01/2022-12-01,0.03589487075805664,0.12639638781547546
2022-11-01/2022-12-01,0.04616375267505646,0.20522591471672058
2022-11-01/2022-12-01,0.04652026668190956,0.20586040616035461
2022-11-01/2022-12-01,0.06122796982526779,0.20793463289737701
2022-11-01/2022-12-01,0.05031133070588112,0.2000942826271057
2022-11-01/2022-12-01,0.050314418971538544,0.24505969882011414
2022-11-01/2022-12-01,0.061465948820114136,0.3014487624168396
2022-11-01/2022-12-01,0.050377070903778076,0.2281961888074875
2022-11-01/2022-12-01,0.05308631807565689,0.18632763624191284
2022-11-01/2022-12-01,0.052689678966999054,0.21437251567840576
2022-11-01/2022-12-01,0.04330962151288986,0.22501924633979797
2022-11-01/2022-12-01,0.05233476683497429,0.2843640446662903
2022-11-01/2022-12-01,0.06213431432843208,0.3340454399585724
2022-11-01/2022-12-01,0.06309448182582855,0.2627314329147339
2022-11-01/2022-12-01,0.06830202043056488,0.26902902126312256
2022-11-01/2022-12-01,0.07535254955291748,0.2882975935935974
2022-11-01/2022-12-01,0.06451492011547089,0.25812068581581116
2022-11-01/2022-12-01,0.06710215657949448,0.17891910672187805
2022-11-01/2022-12-01,0.06501370668411255,0.26850712299346924
2022-11-01/2022-12-01,0.05106358230113983,0.30646321177482605
2022-11-01/2022-12-01,0.05994362384080887,0.34156334400177
2022-11-01/2022-12-01,0.05553856119513512,0.3034436106681824
2022-11-01/2022-12-01,0.05012274533510208,0.19793930649757385
2022-11-01/2022-12-01,0.05851969122886658,0.21555262804031372
2022-11-01/2022-12-01,0.05139555782079697,0.19148235023021698
2022-11-01/2022-12-01,0.03783467039465904,0.15298408269882202
2022-11-01/2022-12-01,0.044975072145462036,0.18847176432609558
2022-11-01/2022-12-01,0.05804348737001419,0.2721131443977356
2022-11-01/2022-12-01,0.060713645070791245,0.3583437204360962
2022-11-01/2022-12-01,0.06750287115573883,0.401162326335907
2022-11-01/2022-12-01,0.0599864199757576,0.2829645872116089
2022-11-01/2022-12-01,0.005754522979259491,0.01981886476278305
2022-11-01/2022-12-01,0.004349382594227791,0.016441648826003075
2022-11-01/2022-12-01,0.004086433909833431,0.016064297407865524
2022-11-01/2022-12-01,0.00852755643427372,0.020868325605988503
2022-11-01/2022-12-01,0.00573145505040884,0.02122373878955841
2022-11-01/2022-12-01,0.005773177836090326,0.021851537749171257
2022-11-01/2022-12-01,0.008426034823060036,0.022970961406826973
2022-11-01/2022-12-01,0.007809935603290796,0.024096015840768814
2022-11-01/2022-12-01,0.006935629993677139,0.02414012886583805
2022-11-01/2022-12-01,0.006696450989693403,0.016840094700455666
2022-11-01/2022-12-01,0.004550923593342304,0.015342429280281067
2022-11-01/2022-12-01,0.004602102562785149,0.014766394160687923
2022-11-01/2022-12-01,0.004392503760755062,0.01583993062376976
2022-11-01/2022-12-01,0.004685262683779001,0.01641226001083851
2022-11-01/2022-12-01,0.006183096207678318,0.018213950097560883
2022-11-01/2022-12-01,0.00465372484177351,0.012083297595381737
2022-11-01/2022-12-01,0.0037980058696120977,0.011589260771870613
2022-11-01/2022-12-01,0.003588251769542694,0.012381132692098618
2022-11-01/2022-12-01,0.00415377039462328,0.015291261486709118
2022-11-01/2022-12-01,0.004640698432922363,0.016831398010253906
2022-11-01/2022-12-01,0.005947049707174301,0.018155066296458244
2022-11-01/2022-12-01,0.004360270220786333,0.012158537283539772
2022-11-01/2022-12-01,0.004294203594326973,0.012564022094011307
2022-11-01/2022-12-01,0.004020136781036854,0.012314815074205399
2022-11-01/2022-12-01,0.003946373239159584,0.013293132185935974
2022-11-01/2022-12-01,0.003802352352067828,0.015066977590322495
2022-11-01/2022-12-01,0.004708471242338419,0.018674973398447037
2022-11-01/2022-12-01,0.005332293454557657,0.02183479443192482
2022-11-01/2022-12-01,0.005640510469675064,0.024922993034124374
2022-11-01/2022-12-01,0.004006355069577694,0.014413198456168175
2022-11-01/2022-12-01,0.004481930285692215,0.015469998121261597
2022-11-01/2022-12-01,0.004103112034499645,0.014936121180653572
2022-11-01/2022-12-01,0.004006443545222282,0.014667227864265442
2022-11-01/2022-12-01,0.0038717715069651604,0.013253660872578621
2022-11-01/2022-12-01,0.004337046295404434,0.015903983265161514
2022-11-01/2022-12-01,0.006247024983167648,0.023459548130631447
