date,vh,vv
2022-04-01/2022-05-01,0.005665389,0.0761561
2022-04-01/2022-05-01,0.01937688,0.28888476
2022-04-01/2022-05-01,0.008031834,0.16472279
2022-04-01/2022-05-01,0.012338019,0.2122042
2022-04-01/2022-05-01,0.022780582,0.40584344
2022-04-01/2022-05-01,0.01690248,0.44232124
2022-04-01/2022-05-01,0.0071726814,0.07718758
2022-04-01/2022-05-01,0.012436525,0.18738332
2022-04-01/2022-05-01,0.00895616,0.25688937
2022-04-01/2022-05-01,0.006558906,0.1687485
2022-04-01/2022-05-01,0.009286172,0.15871921
2022-04-01/2022-05-01,0.021421935,0.23834856
2022-04-01/2022-05-01,0.008318191,0.14473988
2022-04-01/2022-05-01,0.039629318,0.1271361
2022-04-01/2022-05-01,0.004759075,0.05925803
2022-04-01/2022-05-01,0.009937787,0.13024452
2022-04-01/2022-05-01,0.019092087,0.33217055
2022-04-01/2022-05-01,0.008130949,0.11590674
2022-04-01/2022-05-01,0.010103105,0.20898345
2022-04-01/2022-05-01,0.0072611403,0.19110262
2022-04-01/2022-05-01,0.015197809,0.36429045
2022-04-01/2022-05-01,0.011623098,0.27021977
2022-04-01/2022-05-01,0.018419009,0.30283856
2022-04-01/2022-05-01,0.0073656985,0.14441882
2022-04-01/2022-05-01,0.0075077843,0.12921304
2022-04-01/2022-05-01,0.006146758,0.1272026
2022-04-01/2022-05-01,0.030297391,0.29967862
2022-04-01/2022-05-01,0.011807462,0.26563329
2022-04-01/2022-05-01,0.0131808035,0.32454377
2022-04-01/2022-05-01,0.01413024,0.25329083
2022-04-01/2022-05-01,0.008034426,0.119535476
2022-04-01/2022-05-01,0.006072092,0.2575019
2022-04-01/2022-05-01,0.012959183,0.28235424
2022-04-01/2022-05-01,0.015979137,0.22468522
2022-04-01/2022-05-01,0.006320967,0.027866384
2022-04-01/2022-05-01,0.0067456164,0.20121223
2022-04-01/2022-05-01,0.013709838,0.23538427
2022-04-01/2022-05-01,0.009222197,0.22795089
2022-04-01/2022-05-01,0.01946779,0.2507338
2022-04-01/2022-05-01,0.011811899,0.26384115
2022-04-01/2022-05-01,0.022024795,0.3379986
2022-04-01/2022-05-01,0.005735554,0.0976585
2022-04-01/2022-05-01,0.017103877,0.24116184
2022-04-01/2022-05-01,0.018911466,0.16365273
2022-04-01/2022-05-01,0.009705054,0.12537232
2022-04-01/2022-05-01,0.013301805,0.3799557
2022-04-01/2022-05-01,0.011866306,0.20851846
2022-04-01/2022-05-01,0.02962153,0.19787806
2022-04-01/2022-05-01,0.009378463,0.13984144
2022-04-01/2022-05-01,0.028187377,0.18601617
2022-04-01/2022-05-01,0.011043871,0.20576783
2022-04-01/2022-05-01,0.030365886,0.113160186
2022-04-01/2022-05-01,0.042159997,0.10547193
2022-04-01/2022-05-01,0.027581375,0.06267042
2022-04-01/2022-05-01,0.022608701,0.06567735
2022-04-01/2022-05-01,0.029074963,0.1121873
2022-04-01/2022-05-01,0.026792554,0.073536836
2022-04-01/2022-05-01,0.028652927,0.093656436
2022-04-01/2022-05-01,0.017922048,0.04475201
2022-04-01/2022-05-01,0.03184302,0.08685605
2022-04-01/2022-05-01,0.025617585,0.07096563
2022-04-01/2022-05-01,0.032349523,0.085931435
2022-04-01/2022-05-01,0.026782276,0.10914256
2022-04-01/2022-05-01,0.027258493,0.082796164
2022-04-01/2022-05-01,0.024974998,0.06998366
2022-04-01/2022-05-01,0.034236383,0.13845396
2022-04-01/2022-05-01,0.027342904,0.068164304
2022-04-01/2022-05-01,0.02742448,0.08667877
2022-04-01/2022-05-01,0.035215408,0.091777384
2022-04-01/2022-05-01,0.024804514,0.06506535
2022-04-01/2022-05-01,0.030292345,0.10233099
2022-04-01/2022-05-01,0.027955538,0.05548529
2022-04-01/2022-05-01,0.025555827,0.07324675
2022-04-01/2022-05-01,0.021885416,0.0755903
2022-04-01/2022-05-01,0.030567147,0.08127064
2022-04-01/2022-05-01,0.04014854,0.11422208
2022-04-01/2022-05-01,0.029332958,0.08552312
2022-04-01/2022-05-01,0.026632491,0.05914002
2022-04-01/2022-05-01,0.028150287,0.1446659
2022-04-01/2022-05-01,0.029075988,0.08802523
2022-04-01/2022-05-01,0.031949066,0.10262202
2022-04-01/2022-05-01,0.019890953,0.07582871
2022-04-01/2022-05-01,0.027427841,0.09281598
2022-04-01/2022-05-01,0.02712063,0.09912628
2022-04-01/2022-05-01,0.027368803,0.11665179
2022-04-01/2022-05-01,0.030550864,0.09727234
2022-04-01/2022-05-01,0.031524286,0.049061354
2022-04-01/2022-05-01,0.02656613,0.08736892
2022-04-01/2022-05-01,0.025916405,0.08745344
2022-04-01/2022-05-01,0.026882287,0.07722984
2022-04-01/2022-05-01,0.029150793,0.083850116
2022-04-01/2022-05-01,0.025602335,0.10100904
2022-04-01/2022-05-01,0.028368603,0.07769011
2022-04-01/2022-05-01,0.034399733,0.114264145
2022-04-01/2022-05-01,0.025329871,0.051300086
2022-04-01/2022-05-01,0.034197412,0.07541395
2022-04-01/2022-05-01,0.030424494,0.09196761
2022-04-01/2022-05-01,0.025184214,0.0760456
2022-04-01/2022-05-01,0.036287695,0.11884268
2022-04-01/2022-05-01,0.023691356,0.061231304
2022-04-01/2022-05-01,0.027194146,0.09008052
2022-04-01/2022-05-01,0.025556117,0.05766343
2022-04-01/2022-05-01,0.044738207,0.105980664
2022-04-01/2022-05-01,0.031242892,0.09489314
2022-04-01/2022-05-01,0.027587667,0.05965085
2022-04-01/2022-05-01,0.020328403,0.065928034
2022-04-01/2022-05-01,0.041969877,0.15432969
2022-04-01/2022-05-01,0.018926455,0.07335292
2022-04-01/2022-05-01,0.025590368,0.09058125
2022-04-01/2022-05-01,0.028749945,0.06578308
2022-04-01/2022-05-01,0.03626181,0.11448604
2022-04-01/2022-05-01,0.026751127,0.08809313
2022-04-01/2022-05-01,0.025192246,0.058763772
2022-04-01/2022-05-01,0.029771976,0.075188205
2022-04-01/2022-05-01,0.014662503,0.07631983
2022-04-01/2022-05-01,0.032551862,0.14311859
2022-04-01/2022-05-01,0.02614012,0.083754376
2022-04-01/2022-05-01,0.03563197,0.12911206
2022-04-01/2022-05-01,0.024263013,0.06771453
2022-04-01/2022-05-01,0.021398477,0.040691387
2022-04-01/2022-05-01,0.025827711,0.08128269
2022-04-01/2022-05-01,0.023079075,0.06716878
2022-04-01/2022-05-01,0.039574727,0.101608634
2022-04-01/2022-05-01,0.03698667,0.08798528
2022-04-01/2022-05-01,0.025312502,0.07950349
2022-04-01/2022-05-01,0.031378508,0.08318092
2022-04-01/2022-05-01,0.0072444663,0.028348383
2022-04-01/2022-05-01,0.026246496,0.10953839
2022-04-01/2022-05-01,0.023494808,0.07772286
2022-04-01/2022-05-01,0.04259617,0.08528892
2022-04-01/2022-05-01,0.029513132,0.092489034
2022-04-01/2022-05-01,0.01686607,0.055519223
2022-04-01/2022-05-01,0.029228725,0.055308785
2022-04-01/2022-05-01,0.028266156,0.13156427
2022-04-01/2022-05-01,0.02508687,0.057739105
2022-04-01/2022-05-01,0.0453595,0.09872305
2022-04-01/2022-05-01,0.027238524,0.13056445
2022-04-01/2022-05-01,0.02227114,0.06262325
2022-04-01/2022-05-01,0.031851932,0.086311646
2022-04-01/2022-05-01,0.025266394,0.062012874
2022-04-01/2022-05-01,0.026951496,0.042914495
2022-04-01/2022-05-01,0.022553585,0.09695272
2022-04-01/2022-05-01,0.028493382,0.06127577
2022-04-01/2022-05-01,0.03187889,0.121871956
2022-04-01/2022-05-01,0.02619709,0.068788975
2022-04-01/2022-05-01,0.028584823,0.07035312
2022-04-01/2022-05-01,0.025282707,0.072025985
2022-04-01/2022-05-01,0.028014233,0.094901174
2022-04-01/2022-05-01,0.029306117,0.10883142
2022-04-01/2022-05-01,0.030970251,0.089438826
2022-04-01/2022-05-01,0.02437742,0.075990155
2022-04-01/2022-05-01,0.029111726,0.13527909
2022-04-01/2022-05-01,0.02476292,0.07686977
2022-04-01/2022-05-01,0.0421016,0.06561326
2022-04-01/2022-05-01,0.027910735,0.056204043
2022-04-01/2022-05-01,0.019723639,0.06800617
2022-04-01/2022-05-01,0.027792409,0.098015524
2022-04-01/2022-05-01,0.03217987,0.09914171
2022-04-01/2022-05-01,0.035451025,0.13141459
2022-04-01/2022-05-01,0.037055623,0.10967567
2022-04-01/2022-05-01,0.035219774,0.10107081
2022-04-01/2022-05-01,0.021771248,0.07578935
2022-04-01/2022-05-01,0.030549433,0.07754486
2022-04-01/2022-05-01,0.039159797,0.08831542
2022-04-01/2022-05-01,0.028694998,0.100859046
2022-04-01/2022-05-01,0.02418825,0.12086195
2022-04-01/2022-05-01,0.027305657,0.08984101
2022-04-01/2022-05-01,0.02993866,0.0739743
2022-04-01/2022-05-01,0.028058803,0.09836501
2022-04-01/2022-05-01,0.026375763,0.07536566
2022-04-01/2022-05-01,0.031213699,0.13910577
2022-04-01/2022-05-01,0.03092917,0.098615035
2022-04-01/2022-05-01,0.022258563,0.06596124
2022-04-01/2022-05-01,0.024311146,0.07898156
2022-04-01/2022-05-01,0.032803208,0.12607801
2022-04-01/2022-05-01,0.030275919,0.080239534
2022-04-01/2022-05-01,0.031424474,0.115210205
2022-04-01/2022-05-01,0.033908065,0.108770676
2022-04-01/2022-05-01,0.031077227,0.060272705
2022-04-01/2022-05-01,0.03200668,0.10627729
2022-04-01/2022-05-01,0.02684997,0.06911524
2022-04-01/2022-05-01,0.025919035,0.06536758
2022-04-01/2022-05-01,0.027294524,0.09976354
2022-04-01/2022-05-01,0.031062903,0.07325719
2022-04-01/2022-05-01,0.036067482,0.07567857
2022-04-01/2022-05-01,0.02959599,0.1434327
2022-04-01/2022-05-01,0.034053944,0.09707001
2022-04-01/2022-05-01,0.03365013,0.08772318
2022-04-01/2022-05-01,0.025507461,0.057192072
2022-04-01/2022-05-01,0.016148454,0.03406526
2022-04-01/2022-05-01,0.029023904,0.11068113
2022-04-01/2022-05-01,0.032790966,0.09951198
2022-04-01/2022-05-01,0.021929521,0.050553538
2022-04-01/2022-05-01,0.04462935,0.106046975
2022-04-01/2022-05-01,0.028843574,0.13010223
2022-04-01/2022-05-01,0.029489316,0.120760575
2022-04-01/2022-05-01,0.041408446,0.14471838
2022-04-01/2022-05-01,0.032957956,0.09671417
2022-04-01/2022-05-01,0.02326085,0.07041719
2022-04-01/2022-05-01,0.021536902,0.046943955
2022-04-01/2022-05-01,0.021390045,0.09442589
2022-04-01/2022-05-01,0.04465852,0.16461986
2022-04-01/2022-05-01,0.051626705,0.17921877
2022-04-01/2022-05-01,0.06497168,0.21143594
2022-04-01/2022-05-01,0.08073026,0.32560554
2022-04-01/2022-05-01,0.0690394,0.38872784
2022-04-01/2022-05-01,0.05885211,0.28018495
2022-04-01/2022-05-01,0.054840364,0.21526055
2022-04-01/2022-05-01,0.056053147,0.17347087
2022-04-01/2022-05-01,0.057754684,0.17347087
2022-04-01/2022-05-01,0.047805108,0.19031355
2022-04-01/2022-05-01,0.045223415,0.2011506
2022-04-01/2022-05-01,0.049208984,0.23000509
2022-04-01/2022-05-01,0.059846118,0.2381129
2022-04-01/2022-05-01,0.06754981,0.32559857
2022-04-01/2022-05-01,0.06032344,0.284001
2022-04-01/2022-05-01,0.048344076,0.2083489
2022-04-01/2022-05-01,0.05724112,0.29629013
2022-04-01/2022-05-01,0.07939103,0.3310644
2022-04-01/2022-05-01,0.081008516,0.33053643
2022-04-01/2022-05-01,0.07109706,0.383652
2022-04-01/2022-05-01,0.06975578,0.35099113
2022-04-01/2022-05-01,0.06348568,0.29637885
2022-04-01/2022-05-01,0.059187494,0.30575734
2022-04-01/2022-05-01,0.051753454,0.17381398
2022-04-01/2022-05-01,0.061427176,0.17763188
2022-04-01/2022-05-01,0.06241258,0.21313795
2022-04-01/2022-05-01,0.0630428,0.26525027
2022-04-01/2022-05-01,0.07214555,0.28871363
2022-04-01/2022-05-01,0.0663598,0.22949916
2022-04-01/2022-05-01,0.04962442,0.15983713
2022-04-01/2022-05-01,0.041248865,0.17320439
2022-04-01/2022-05-01,0.041096315,0.2502275
2022-04-01/2022-05-01,0.049330715,0.26632643
2022-04-01/2022-05-01,0.060423158,0.25484648
2022-04-01/2022-05-01,0.05610992,0.25359786
2022-04-01/2022-05-01,0.05412501,0.20130964
2022-04-01/2022-05-01,0.051820595,0.18539649
2022-04-01/2022-05-01,0.0518023,0.26678902
2022-04-01/2022-05-01,0.055080466,0.21722665
2022-04-01/2022-05-01,0.05474606,0.23406816
2022-04-01/2022-05-01,0.054853387,0.2859493
2022-04-01/2022-05-01,0.051200736,0.19881953
2022-04-01/2022-05-01,0.042926,0.13953178
2022-04-01/2022-05-01,0.05044504,0.18566531
2022-04-01/2022-05-01,0.06487885,0.21398629
2022-04-01/2022-05-01,0.07842709,0.24484175
2022-04-01/2022-05-01,0.078355275,0.28504616
2022-04-01/2022-05-01,0.06647482,0.26309896
2022-04-01/2022-05-01,0.058758028,0.24924824
2022-04-01/2022-05-01,0.06165524,0.24261916
2022-04-01/2022-05-01,0.05725828,0.18743503
2022-04-01/2022-05-01,0.050368737,0.1750576
2022-04-01/2022-05-01,0.057002336,0.23424146
2022-04-01/2022-05-01,0.05822862,0.27662906
2022-04-01/2022-05-01,0.054700356,0.28235945
2022-04-01/2022-05-01,0.056989864,0.2647602
2022-04-01/2022-05-01,0.06472946,0.24150579
2022-04-01/2022-05-01,0.050194588,0.20130666
2022-04-01/2022-05-01,0.04412738,0.14354123
2022-04-01/2022-05-01,0.050917976,0.1458525
2022-04-01/2022-05-01,0.053566802,0.24702445
2022-04-01/2022-05-01,0.06309923,0.24830925
2022-04-01/2022-05-01,0.057345677,0.22408618
2022-04-01/2022-05-01,0.050328076,0.14571665
2022-04-01/2022-05-01,0.06774925,0.14043947
2022-04-01/2022-05-01,0.061344214,0.19812898
2022-04-01/2022-05-01,0.06342906,0.21236292
2022-04-01/2022-05-01,0.055537984,0.16287395
2022-04-01/2022-05-01,0.04812584,0.15556344
2022-04-01/2022-05-01,0.0378744,0.14608142
2022-04-01/2022-05-01,0.03929781,0.2152763
2022-04-01/2022-05-01,0.04653721,0.2567901
2022-04-01/2022-05-01,0.051387187,0.21276107
2022-04-01/2022-05-01,0.052781,0.18961135
2022-04-01/2022-05-01,0.06627077,0.23052695
2022-04-01/2022-05-01,0.08153273,0.24702781
2022-04-01/2022-05-01,0.07248956,0.23553069
2022-04-01/2022-05-01,0.06247685,0.22376044
2022-04-01/2022-05-01,0.064450786,0.2265037
2022-04-01/2022-05-01,0.0747733,0.32273364
2022-04-01/2022-05-01,0.0934972,0.36274114
2022-04-01/2022-05-01,0.09148734,0.28024933
2022-04-01/2022-05-01,0.06506722,0.25762844
2022-04-01/2022-05-01,0.058285363,0.26060736
2022-04-01/2022-05-01,0.068600714,0.27392173
2022-04-01/2022-05-01,0.07435636,0.27321133
2022-04-01/2022-05-01,0.06573163,0.25596768
2022-04-01/2022-05-01,0.0653809,0.1945129
2022-04-01/2022-05-01,0.06663039,0.18877423
2022-04-01/2022-05-01,0.0642363,0.29139176
2022-04-01/2022-05-01,0.0651391,0.29364747
2022-04-01/2022-05-01,0.068497986,0.2763574
2022-04-01/2022-05-01,0.06218473,0.3062098
2022-04-01/2022-05-01,0.05092696,0.2308758
2022-04-01/2022-05-01,0.037417866,0.13607988
2022-04-01/2022-05-01,0.036283106,0.143159
2022-04-01/2022-05-01,0.06783902,0.20542079
2022-04-01/2022-05-01,0.075572304,0.26400366
2022-04-01/2022-05-01,0.058246594,0.2585065
2022-04-01/2022-05-01,0.044198,0.22237918
2022-04-01/2022-05-01,0.0045069074,0.020182706
2022-04-01/2022-05-01,0.0044666803,0.020241603
2022-04-01/2022-05-01,0.0050986195,0.022684045
2022-04-01/2022-05-01,0.004479278,0.017804304
2022-04-01/2022-05-01,0.0047841864,0.01917414
2022-04-01/2022-05-01,0.0045052646,0.020693552
2022-04-01/2022-05-01,0.0042921077,0.017634418
2022-04-01/2022-05-01,0.0047002477,0.019054588
2022-04-01/2022-05-01,0.00463094,0.021126304
2022-04-01/2022-05-01,0.0055618407,0.02466731
2022-04-01/2022-05-01,0.004129643,0.016871274
2022-04-01/2022-05-01,0.0044591767,0.02012901
2022-04-01/2022-05-01,0.0045795487,0.0203207
2022-04-01/2022-05-01,0.0052836165,0.02015837
2022-04-01/2022-05-01,0.007659615,0.02467896
2022-04-01/2022-05-01,0.004387434,0.01889307
2022-04-01/2022-05-01,0.0043493444,0.020685889
2022-04-01/2022-05-01,0.0044070967,0.017147707
2022-04-01/2022-05-01,0.0042641,0.014663532
2022-04-01/2022-05-01,0.0049014767,0.017534949
2022-04-01/2022-05-01,0.006169537,0.021149866
2022-04-01/2022-05-01,0.0049059065,0.021720853
2022-04-01/2022-05-01,0.004670971,0.020643115
2022-04-01/2022-05-01,0.004778607,0.017468262
2022-04-01/2022-05-01,0.004723194,0.017339114
2022-04-01/2022-05-01,0.0042400863,0.01524787
2022-04-01/2022-05-01,0.004392959,0.017070431
2022-04-01/2022-05-01,0.0044431444,0.023146246
2022-04-01/2022-05-01,0.0051659993,0.029929718
2022-04-01/2022-05-01,0.0051024854,0.025476284
2022-04-01/2022-05-01,0.004910694,0.02208948
2022-04-01/2022-05-01,0.0053953165,0.01857512
2022-04-01/2022-05-01,0.005379759,0.01857512
2022-04-01/2022-05-01,0.0046924525,0.017059183
2022-04-01/2022-05-01,0.0037882612,0.017589558
2022-04-01/2022-05-01,0.0042607137,0.018980386
2022-04-01/2022-05-01,0.004927664,0.02044015
2022-04-01/2022-05-01,0.007095503,0.027374297
2022-04-01/2022-05-01,0.0056133363,0.023189316
2022-04-01/2022-05-01,0.005009639,0.022495857
2022-04-01/2022-05-01,0.004416731,0.020860419
2022-04-01/2022-05-01,0.005031646,0.019744799
2022-04-01/2022-05-01,0.0047849296,0.0194778
2022-04-01/2022-05-01,0.003957352,0.021397315
2022-04-01/2022-05-01,0.0044686454,0.019738484
2022-04-01/2022-05-01,0.0056980476,0.0165884
2022-04-01/2022-05-01,0.0060831495,0.018760644
2022-04-01/2022-05-01,0.0061282283,0.027393486
2022-04-01/2022-05-01,0.004635388,0.01803489
2022-04-01/2022-05-01,0.0041809576,0.01742772
2022-04-01/2022-05-01,0.065216966,0.28182477
2022-04-01/2022-05-01,0.061308637,0.25138706
2022-04-01/2022-05-01,0.05155298,0.24418175
2022-04-01/2022-05-01,0.047689907,0.22282849
2022-04-01/2022-05-01,0.053199694,0.24348131
2022-04-01/2022-05-01,0.06368376,0.2799766
2022-04-01/2022-05-01,0.05473475,0.25471273
2022-04-01/2022-05-01,0.05248174,0.24515657
2022-04-01/2022-05-01,0.05607681,0.27836186
2022-04-01/2022-05-01,0.04987998,0.29750603
2022-04-01/2022-05-01,0.045264892,0.25421727
2022-04-01/2022-05-01,0.06475687,0.27208298
2022-04-01/2022-05-01,0.071495265,0.2640925
2022-04-01/2022-05-01,0.07053507,0.25633162
2022-04-01/2022-05-01,0.059184104,0.2710243
2022-04-01/2022-05-01,0.049992863,0.26273224
2022-04-01/2022-05-01,0.050022304,0.25866604
2022-04-01/2022-05-01,0.06006658,0.22701058
2022-04-01/2022-05-01,0.056553487,0.22933796
2022-04-01/2022-05-01,0.057904795,0.25140178
2022-04-01/2022-05-01,0.06353068,0.25659943
2022-04-01/2022-05-01,0.0642197,0.27387235
2022-04-01/2022-05-01,0.057334565,0.2550006
2022-04-01/2022-05-01,0.04883805,0.23644316
2022-04-01/2022-05-01,0.04620767,0.23223788
2022-04-01/2022-05-01,0.059320986,0.22582933
2022-04-01/2022-05-01,0.052004654,0.21323577
2022-04-01/2022-05-01,0.044988543,0.2392917
2022-04-01/2022-05-01,0.06303017,0.26879215
2022-04-01/2022-05-01,0.058288697,0.2798441
2022-04-01/2022-05-01,0.049041986,0.257159
2022-04-01/2022-05-01,0.044380046,0.2956352
2022-04-01/2022-05-01,0.045309238,0.2616343
2022-04-01/2022-05-01,0.047790993,0.21145193
2022-04-01/2022-05-01,0.045057848,0.19798785
2022-04-01/2022-05-01,0.050134793,0.22082272
2022-04-01/2022-05-01,0.045961317,0.20126912
2022-04-01/2022-05-01,0.044988543,0.21178228
2022-04-01/2022-05-01,0.052379467,0.28193325
2022-04-01/2022-05-01,0.06280839,0.25479272
2022-04-01/2022-05-01,0.055591084,0.26732492
2022-04-01/2022-05-01,0.06259607,0.2888837
2022-04-01/2022-05-01,0.06127985,0.26593646
2022-04-01/2022-05-01,0.048232466,0.22501421
2022-04-01/2022-05-01,0.038016096,0.28344148
2022-04-01/2022-05-01,0.03977458,0.24543421
2022-04-01/2022-05-01,0.046929434,0.19144493
2022-04-01/2022-05-01,0.04974428,0.2061995
2022-04-01/2022-05-01,0.04429707,0.22564471
2022-04-01/2022-05-01,0.04253861,0.21863675
2022-04-01/2022-05-01,0.0076049124,0.01458641
2022-04-01/2022-05-01,0.0060118176,0.01166668
2022-04-01/2022-05-01,0.0058554625,0.0128409825
2022-04-01/2022-05-01,0.0051434943,0.011807325
2022-04-01/2022-05-01,0.0049382206,0.012214142
2022-04-01/2022-05-01,0.0049314247,0.012696907
2022-04-01/2022-05-01,0.0057798447,0.011199458
2022-04-01/2022-05-01,0.005048079,0.011378761
2022-04-01/2022-05-01,0.0047322614,0.011836177
2022-04-01/2022-05-01,0.0047940025,0.011511881
2022-04-01/2022-05-01,0.005009416,0.011423666
2022-04-01/2022-05-01,0.005623972,0.01067436
2022-04-01/2022-05-01,0.007098414,0.010809101
2022-04-01/2022-05-01,0.006139932,0.01252724
2022-04-01/2022-05-01,0.004664832,0.012333431
2022-04-01/2022-05-01,0.0056289164,0.011192406
2022-04-01/2022-05-01,0.0060085147,0.010648031
2022-04-01/2022-05-01,0.0056424066,0.009921346
2022-04-01/2022-05-01,0.0058818334,0.010057045
2022-04-01/2022-05-01,0.005536461,0.012158012
2022-04-01/2022-05-01,0.005010013,0.012845783
2022-04-01/2022-05-01,0.004978697,0.014336033
2022-04-01/2022-05-01,0.0059850756,0.011195056
2022-04-01/2022-05-01,0.0064292317,0.011128806
2022-04-01/2022-05-01,0.004941051,0.009982214
2022-04-01/2022-05-01,0.0041620657,0.0085754525
2022-04-01/2022-05-01,0.005226565,0.010012954
2022-04-01/2022-05-01,0.005768502,0.0102329105
2022-04-01/2022-05-01,0.0048780004,0.011078091
2022-04-01/2022-05-01,0.005111806,0.012227964
2022-04-01/2022-05-01,0.0057145525,0.012891148
2022-04-01/2022-05-01,0.006028245,0.010157783
2022-04-01/2022-05-01,0.0059154057,0.010048183
2022-04-01/2022-05-01,0.0058525056,0.011059066
2022-04-01/2022-05-01,0.0046365345,0.011668902
