date,vh,vv
2022-07-01/2022-08-01,0.0072786696,0.067903355
2022-07-01/2022-08-01,0.00885847,0.0371857
2022-07-01/2022-08-01,0.023745377,0.17348777
2022-07-01/2022-08-01,0.06747913,0.16586706
2022-07-01/2022-08-01,0.0109674055,0.081985086
2022-07-01/2022-08-01,0.011644514,0.068500325
2022-07-01/2022-08-01,0.028294079,0.14520288
2022-07-01/2022-08-01,0.009476715,0.0487077
2022-07-01/2022-08-01,0.018859982,0.11392607
2022-07-01/2022-08-01,0.05860302,0.25882578
2022-07-01/2022-08-01,0.010494428,0.043869123
2022-07-01/2022-08-01,0.006335891,0.020665582
2022-07-01/2022-08-01,0.0072150994,0.015534798
2022-07-01/2022-08-01,0.039461933,0.13985431
2022-07-01/2022-08-01,0.018920794,0.08799184
2022-07-01/2022-08-01,0.0044590263,0.024311695
2022-07-01/2022-08-01,0.015850116,0.100341484
2022-07-01/2022-08-01,0.017397936,0.10294889
2022-07-01/2022-08-01,0.010471698,0.09033725
2022-07-01/2022-08-01,0.0088386675,0.05735619
2022-07-01/2022-08-01,0.019994214,0.18907583
2022-07-01/2022-08-01,0.047138788,0.2862223
2022-07-01/2022-08-01,0.009882105,0.038700856
2022-07-01/2022-08-01,0.0064516524,0.020530496
2022-07-01/2022-08-01,0.023636784,0.20955409
2022-07-01/2022-08-01,0.020121913,0.11629945
2022-07-01/2022-08-01,0.005063789,0.039188094
2022-07-01/2022-08-01,0.004311342,0.027894948
2022-07-01/2022-08-01,0.011208203,0.10666855
2022-07-01/2022-08-01,0.012705805,0.05550494
2022-07-01/2022-08-01,0.007685096,0.033030476
2022-07-01/2022-08-01,0.037500232,0.14559959
2022-07-01/2022-08-01,0.031637836,0.16181609
2022-07-01/2022-08-01,0.0060528214,0.02503606
2022-07-01/2022-08-01,0.005620975,0.024086876
2022-07-01/2022-08-01,0.03789714,0.2066826
2022-07-01/2022-08-01,0.019679567,0.079983644
2022-07-01/2022-08-01,0.007793815,0.029558271
2022-07-01/2022-08-01,0.007807106,0.036141284
2022-07-01/2022-08-01,0.005624097,0.017245542
2022-07-01/2022-08-01,0.011245204,0.11276763
2022-07-01/2022-08-01,0.017120562,0.21579587
2022-07-01/2022-08-01,0.010158589,0.06372797
2022-07-01/2022-08-01,0.0046769525,0.017689623
2022-07-01/2022-08-01,0.021621207,0.17844728
2022-07-01/2022-08-01,0.0131121725,0.06157458
2022-07-01/2022-08-01,0.0047705304,0.028513335
2022-07-01/2022-08-01,0.006727268,0.01697645
2022-07-01/2022-08-01,0.009886007,0.061804682
2022-07-01/2022-08-01,0.015715484,0.106264636
2022-07-01/2022-08-01,0.007545881,0.03007089
2022-07-01/2022-08-01,0.017091915,0.12678887
2022-07-01/2022-08-01,0.0059053386,0.025519658
2022-07-01/2022-08-01,0.019593332,0.07778746
2022-07-01/2022-08-01,0.008016001,0.025162831
2022-07-01/2022-08-01,0.026583547,0.14535892
2022-07-01/2022-08-01,0.010276025,0.056634516
2022-07-01/2022-08-01,0.033695605,0.1590277
2022-07-01/2022-08-01,0.03547982,0.052946858
2022-07-01/2022-08-01,0.03290366,0.09820351
2022-07-01/2022-08-01,0.031289395,0.05526133
2022-07-01/2022-08-01,0.021895045,0.04836505
2022-07-01/2022-08-01,0.031357635,0.08918895
2022-07-01/2022-08-01,0.032817326,0.10358034
2022-07-01/2022-08-01,0.033720307,0.09055717
2022-07-01/2022-08-01,0.023776095,0.08528043
2022-07-01/2022-08-01,0.019858766,0.048210636
2022-07-01/2022-08-01,0.019970402,0.04683759
2022-07-01/2022-08-01,0.030670691,0.062498897
2022-07-01/2022-08-01,0.028544534,0.067195736
2022-07-01/2022-08-01,0.033339716,0.12246643
2022-07-01/2022-08-01,0.021961208,0.04532692
2022-07-01/2022-08-01,0.028308146,0.0710742
2022-07-01/2022-08-01,0.024106603,0.05350337
2022-07-01/2022-08-01,0.0364514,0.083484784
2022-07-01/2022-08-01,0.032802552,0.05780451
2022-07-01/2022-08-01,0.023653816,0.07176019
2022-07-01/2022-08-01,0.034181852,0.1624709
2022-07-01/2022-08-01,0.015322301,0.040729646
2022-07-01/2022-08-01,0.02546506,0.12265589
2022-07-01/2022-08-01,0.031724796,0.07683887
2022-07-01/2022-08-01,0.036367968,0.15514773
2022-07-01/2022-08-01,0.022913728,0.08911906
2022-07-01/2022-08-01,0.030332094,0.1011803
2022-07-01/2022-08-01,0.029249376,0.07860552
2022-07-01/2022-08-01,0.03232208,0.15696886
2022-07-01/2022-08-01,0.031151477,0.06576856
2022-07-01/2022-08-01,0.02019661,0.03867492
2022-07-01/2022-08-01,0.0104722865,0.10005306
2022-07-01/2022-08-01,0.04053902,0.0726863
2022-07-01/2022-08-01,0.031488806,0.06552305
2022-07-01/2022-08-01,0.022310548,0.08773077
2022-07-01/2022-08-01,0.025339387,0.07290955
2022-07-01/2022-08-01,0.02572907,0.083790526
2022-07-01/2022-08-01,0.023815662,0.06668013
2022-07-01/2022-08-01,0.024174798,0.06030926
2022-07-01/2022-08-01,0.039113045,0.22689721
2022-07-01/2022-08-01,0.02463964,0.044309437
2022-07-01/2022-08-01,0.024460908,0.093166426
2022-07-01/2022-08-01,0.035530545,0.09550059
2022-07-01/2022-08-01,0.018391974,0.032161914
2022-07-01/2022-08-01,0.017775849,0.09825158
2022-07-01/2022-08-01,0.025093472,0.07999101
2022-07-01/2022-08-01,0.027369034,0.05736246
2022-07-01/2022-08-01,0.025304083,0.053081565
2022-07-01/2022-08-01,0.030819025,0.10961465
2022-07-01/2022-08-01,0.019807361,0.03650212
2022-07-01/2022-08-01,0.025120059,0.065110564
2022-07-01/2022-08-01,0.031258367,0.10085285
2022-07-01/2022-08-01,0.026053062,0.046568967
2022-07-01/2022-08-01,0.036765207,0.09524979
2022-07-01/2022-08-01,0.022118421,0.03989608
2022-07-01/2022-08-01,0.030785102,0.21998197
2022-07-01/2022-08-01,0.03487761,0.09647261
2022-07-01/2022-08-01,0.02287945,0.053266652
2022-07-01/2022-08-01,0.02281024,0.07652888
2022-07-01/2022-08-01,0.027629983,0.14487535
2022-07-01/2022-08-01,0.048361234,0.12849869
2022-07-01/2022-08-01,0.027656045,0.092957705
2022-07-01/2022-08-01,0.022819884,0.08070856
2022-07-01/2022-08-01,0.030912811,0.05743166
2022-07-01/2022-08-01,0.019328743,0.07667068
2022-07-01/2022-08-01,0.025891792,0.079347536
2022-07-01/2022-08-01,0.028286608,0.071992144
2022-07-01/2022-08-01,0.027594294,0.051370874
2022-07-01/2022-08-01,0.025890457,0.073049486
2022-07-01/2022-08-01,0.030684907,0.05519697
2022-07-01/2022-08-01,0.024044383,0.049500342
2022-07-01/2022-08-01,0.0231407,0.07719934
2022-07-01/2022-08-01,0.031235572,0.11037181
2022-07-01/2022-08-01,0.026974387,0.09932871
2022-07-01/2022-08-01,0.020855455,0.035700344
2022-07-01/2022-08-01,0.018463202,0.034136042
2022-07-01/2022-08-01,0.038771607,0.11392488
2022-07-01/2022-08-01,0.020950582,0.035601184
2022-07-01/2022-08-01,0.025950998,0.0562962
2022-07-01/2022-08-01,0.018868234,0.050091248
2022-07-01/2022-08-01,0.029240571,0.0773178
2022-07-01/2022-08-01,0.014201185,0.13648526
2022-07-01/2022-08-01,0.024674855,0.08158372
2022-07-01/2022-08-01,0.022642191,0.06787629
2022-07-01/2022-08-01,0.03366793,0.14400223
2022-07-01/2022-08-01,0.04543329,0.14396408
2022-07-01/2022-08-01,0.035206392,0.19379345
2022-07-01/2022-08-01,0.02703609,0.06289632
2022-07-01/2022-08-01,0.022906836,0.060275674
2022-07-01/2022-08-01,0.027176883,0.0653801
2022-07-01/2022-08-01,0.030661883,0.06640522
2022-07-01/2022-08-01,0.03199854,0.17020151
2022-07-01/2022-08-01,0.041688733,0.09451187
2022-07-01/2022-08-01,0.031887196,0.08316402
2022-07-01/2022-08-01,0.029780574,0.062671885
2022-07-01/2022-08-01,0.026674174,0.060944624
2022-07-01/2022-08-01,0.019955624,0.05832062
2022-07-01/2022-08-01,0.032395557,0.07513005
2022-07-01/2022-08-01,0.0329857,0.081196055
2022-07-01/2022-08-01,0.033180993,0.13498153
2022-07-01/2022-08-01,0.020933855,0.061004385
2022-07-01/2022-08-01,0.018951513,0.065911576
2022-07-01/2022-08-01,0.026798304,0.11006438
2022-07-01/2022-08-01,0.020568348,0.051584594
2022-07-01/2022-08-01,0.019550793,0.0447361
2022-07-01/2022-08-01,0.017690774,0.08508703
2022-07-01/2022-08-01,0.031210985,0.09368188
2022-07-01/2022-08-01,0.02635842,0.07179978
2022-07-01/2022-08-01,0.026328154,0.057308473
2022-07-01/2022-08-01,0.028865255,0.15818186
2022-07-01/2022-08-01,0.025533702,0.06272864
2022-07-01/2022-08-01,0.015652493,0.0631703
2022-07-01/2022-08-01,0.027098544,0.08028482
2022-07-01/2022-08-01,0.022352211,0.052089196
2022-07-01/2022-08-01,0.020602617,0.048535503
2022-07-01/2022-08-01,0.03369396,0.14857742
2022-07-01/2022-08-01,0.026955321,0.04931941
2022-07-01/2022-08-01,0.019796278,0.06262219
2022-07-01/2022-08-01,0.03173609,0.16269448
2022-07-01/2022-08-01,0.024698805,0.05849032
2022-07-01/2022-08-01,0.04565122,0.118368134
2022-07-01/2022-08-01,0.03583872,0.07576652
2022-07-01/2022-08-01,0.038789846,0.08686976
2022-07-01/2022-08-01,0.034641862,0.09439905
2022-07-01/2022-08-01,0.032679595,0.10282248
2022-07-01/2022-08-01,0.029297754,0.14441057
2022-07-01/2022-08-01,0.03446134,0.12879106
2022-07-01/2022-08-01,0.03054654,0.09988795
2022-07-01/2022-08-01,0.028234836,0.07013551
2022-07-01/2022-08-01,0.021483406,0.08403949
2022-07-01/2022-08-01,0.024402881,0.073583916
2022-07-01/2022-08-01,0.030571938,0.05885181
2022-07-01/2022-08-01,0.02635106,0.050510634
2022-07-01/2022-08-01,0.029658293,0.058078386
2022-07-01/2022-08-01,0.030579891,0.083955444
2022-07-01/2022-08-01,0.027096638,0.11278153
2022-07-01/2022-08-01,0.014945197,0.23651677
2022-07-01/2022-08-01,0.025048807,0.1038427
2022-07-01/2022-08-01,0.022833435,0.14034794
2022-07-01/2022-08-01,0.024523046,0.0911325
2022-07-01/2022-08-01,0.028196802,0.07532249
2022-07-01/2022-08-01,0.036886662,0.13144484
2022-07-01/2022-08-01,0.0298506,0.17220005
2022-07-01/2022-08-01,0.029991886,0.13531788
2022-07-01/2022-08-01,0.026374577,0.10967053
2022-07-01/2022-08-01,0.02782645,0.04495716
2022-07-01/2022-08-01,0.027533473,0.09397143
2022-07-01/2022-08-01,0.02679992,0.09092474
2022-07-01/2022-08-01,0.037021253,0.094919175
2022-07-01/2022-08-01,0.018839728,0.031463638
2022-07-01/2022-08-01,0.029708736,0.074949816
2022-07-01/2022-08-01,0.05417315,0.22402328
2022-07-01/2022-08-01,0.049980663,0.21608663
2022-07-01/2022-08-01,0.046546273,0.20511572
2022-07-01/2022-08-01,0.03901454,0.15776028
2022-07-01/2022-08-01,0.05170213,0.13322935
2022-07-01/2022-08-01,0.05288691,0.15937307
2022-07-01/2022-08-01,0.041800506,0.1719629
2022-07-01/2022-08-01,0.039743617,0.19283359
2022-07-01/2022-08-01,0.051348485,0.19773766
2022-07-01/2022-08-01,0.06373601,0.2641347
2022-07-01/2022-08-01,0.059266802,0.26676357
2022-07-01/2022-08-01,0.05004015,0.23614898
2022-07-01/2022-08-01,0.032713525,0.20661002
2022-07-01/2022-08-01,0.03105737,0.16389954
2022-07-01/2022-08-01,0.04501991,0.21453936
2022-07-01/2022-08-01,0.049028553,0.20579158
2022-07-01/2022-08-01,0.03284564,0.11487676
2022-07-01/2022-08-01,0.026277412,0.10960228
2022-07-01/2022-08-01,0.026174137,0.123547
2022-07-01/2022-08-01,0.027296204,0.105311096
2022-07-01/2022-08-01,0.03366398,0.1230472
2022-07-01/2022-08-01,0.04228934,0.13608621
2022-07-01/2022-08-01,0.04791104,0.16911267
2022-07-01/2022-08-01,0.04687865,0.24906546
2022-07-01/2022-08-01,0.05695472,0.24705565
2022-07-01/2022-08-01,0.05601348,0.24255791
2022-07-01/2022-08-01,0.03661008,0.19657975
2022-07-01/2022-08-01,0.0382916,0.21707377
2022-07-01/2022-08-01,0.052943237,0.19592789
2022-07-01/2022-08-01,0.054043695,0.1921879
2022-07-01/2022-08-01,0.057714332,0.19283359
2022-07-01/2022-08-01,0.060844954,0.24424788
2022-07-01/2022-08-01,0.060553305,0.3140208
2022-07-01/2022-08-01,0.05560141,0.25816688
2022-07-01/2022-08-01,0.059598286,0.32140315
2022-07-01/2022-08-01,0.061321698,0.38166523
2022-07-01/2022-08-01,0.05319287,0.27735865
2022-07-01/2022-08-01,0.049353853,0.20341405
2022-07-01/2022-08-01,0.035843324,0.14325586
2022-07-01/2022-08-01,0.030264715,0.12260002
2022-07-01/2022-08-01,0.03055272,0.11215897
2022-07-01/2022-08-01,0.034731224,0.12319011
2022-07-01/2022-08-01,0.036516108,0.13037874
2022-07-01/2022-08-01,0.04582466,0.21193314
2022-07-01/2022-08-01,0.051184557,0.24930939
2022-07-01/2022-08-01,0.053549863,0.21948594
2022-07-01/2022-08-01,0.054026052,0.24132732
2022-07-01/2022-08-01,0.040919807,0.21470828
2022-07-01/2022-08-01,0.040643282,0.1836986
2022-07-01/2022-08-01,0.04579516,0.22088942
2022-07-01/2022-08-01,0.0552393,0.23430166
2022-07-01/2022-08-01,0.054711167,0.28443992
2022-07-01/2022-08-01,0.052656643,0.23550129
2022-07-01/2022-08-01,0.04974467,0.20371813
2022-07-01/2022-08-01,0.056244336,0.25799176
2022-07-01/2022-08-01,0.061378155,0.21474928
2022-07-01/2022-08-01,0.064918086,0.18893358
2022-07-01/2022-08-01,0.07498489,0.28845823
2022-07-01/2022-08-01,0.068209305,0.38277608
2022-07-01/2022-08-01,0.06872602,0.36698532
2022-07-01/2022-08-01,0.06484207,0.293549
2022-07-01/2022-08-01,0.052727293,0.29832503
2022-07-01/2022-08-01,0.06413316,0.4133656
2022-07-01/2022-08-01,0.11691559,0.5028539
2022-07-01/2022-08-01,0.08445958,0.4848149
2022-07-01/2022-08-01,0.058889374,0.38146138
2022-07-01/2022-08-01,0.0694251,0.33912945
2022-07-01/2022-08-01,0.0595758,0.2082968
2022-07-01/2022-08-01,0.0494098,0.24893492
2022-07-01/2022-08-01,0.047723703,0.22838633
2022-07-01/2022-08-01,0.043986857,0.1894365
2022-07-01/2022-08-01,0.045065023,0.22923137
2022-07-01/2022-08-01,0.052750934,0.25686622
2022-07-01/2022-08-01,0.060444564,0.18968464
2022-07-01/2022-08-01,0.03888464,0.20464596
2022-07-01/2022-08-01,0.04141128,0.20420913
2022-07-01/2022-08-01,0.04976708,0.21779838
2022-07-01/2022-08-01,0.054481,0.21293336
2022-07-01/2022-08-01,0.058179136,0.21162134
2022-07-01/2022-08-01,0.051584855,0.21955988
2022-07-01/2022-08-01,0.04350552,0.18132193
2022-07-01/2022-08-01,0.033474773,0.1318467
2022-07-01/2022-08-01,0.035935104,0.14661092
2022-07-01/2022-08-01,0.04433302,0.15536407
2022-07-01/2022-08-01,0.041815825,0.15711716
2022-07-01/2022-08-01,0.042449694,0.22761178
2022-07-01/2022-08-01,0.045416236,0.2810492
2022-07-01/2022-08-01,0.05396132,0.2947759
2022-07-01/2022-08-01,0.054332104,0.2294552
2022-07-01/2022-08-01,0.039966576,0.17107403
2022-07-01/2022-08-01,0.03681025,0.14491645
2022-07-01/2022-08-01,0.0445107,0.15793154
2022-07-01/2022-08-01,0.06439288,0.2266277
2022-07-01/2022-08-01,0.05553967,0.19294572
2022-07-01/2022-08-01,0.054277264,0.21558292
2022-07-01/2022-08-01,0.06233184,0.31900638
2022-07-01/2022-08-01,0.051751077,0.25647604
2022-07-01/2022-08-01,0.04654049,0.19428515
2022-07-01/2022-08-01,0.0515341,0.20816267
2022-07-01/2022-08-01,0.056176513,0.21608466
2022-07-01/2022-08-01,0.0061381357,0.021493874
2022-07-01/2022-08-01,0.007239473,0.023243818
2022-07-01/2022-08-01,0.0062048864,0.019412411
2022-07-01/2022-08-01,0.006524083,0.019595027
2022-07-01/2022-08-01,0.0062434208,0.021107703
2022-07-01/2022-08-01,0.006820415,0.021766054
2022-07-01/2022-08-01,0.0052724765,0.015773462
2022-07-01/2022-08-01,0.0052333903,0.01667596
2022-07-01/2022-08-01,0.0060462924,0.01575257
2022-07-01/2022-08-01,0.005983105,0.015815387
2022-07-01/2022-08-01,0.0053229583,0.014897967
2022-07-01/2022-08-01,0.0050702235,0.014329644
2022-07-01/2022-08-01,0.00570358,0.014128107
2022-07-01/2022-08-01,0.0057920497,0.014708286
2022-07-01/2022-08-01,0.0056780744,0.014842739
2022-07-01/2022-08-01,0.0048592,0.0155330505
2022-07-01/2022-08-01,0.0053362055,0.013534373
2022-07-01/2022-08-01,0.005821785,0.012747271
2022-07-01/2022-08-01,0.005661444,0.014099557
2022-07-01/2022-08-01,0.005250639,0.014842739
2022-07-01/2022-08-01,0.0061008334,0.016243467
2022-07-01/2022-08-01,0.0048020966,0.014606114
2022-07-01/2022-08-01,0.005337489,0.012712194
2022-07-01/2022-08-01,0.0061466396,0.01241687
2022-07-01/2022-08-01,0.0051905657,0.0128587065
2022-07-01/2022-08-01,0.0045129047,0.015414845
2022-07-01/2022-08-01,0.005742507,0.018046936
2022-07-01/2022-08-01,0.005987546,0.02258471
2022-07-01/2022-08-01,0.0054365704,0.022601634
2022-07-01/2022-08-01,0.0055645793,0.0160649
2022-07-01/2022-08-01,0.00618584,0.014329245
2022-07-01/2022-08-01,0.005388185,0.013287494
2022-07-01/2022-08-01,0.0048467065,0.012537962
2022-07-01/2022-08-01,0.004571222,0.015387385
2022-07-01/2022-08-01,0.0041468022,0.017111285
2022-07-01/2022-08-01,0.004763359,0.016859112
2022-07-01/2022-08-01,0.0051837005,0.018038139
2022-07-01/2022-08-01,0.005417414,0.019630525
2022-07-01/2022-08-01,0.0061515616,0.016125169
2022-07-01/2022-08-01,0.0060524032,0.01620653
2022-07-01/2022-08-01,0.0050532375,0.014173159
2022-07-01/2022-08-01,0.00516263,0.012453515
2022-07-01/2022-08-01,0.004571222,0.012850309
2022-07-01/2022-08-01,0.0040659066,0.011816993
2022-07-01/2022-08-01,0.004647712,0.012538602
2022-07-01/2022-08-01,0.005466223,0.015003376
2022-07-01/2022-08-01,0.0054145698,0.015972806
2022-07-01/2022-08-01,0.0059451903,0.01913342
2022-07-01/2022-08-01,0.006308383,0.014160758
2022-07-01/2022-08-01,0.0056669107,0.016485961
2022-07-01/2022-08-01,0.057739306,0.3265739
2022-07-01/2022-08-01,0.07040234,0.30491358
2022-07-01/2022-08-01,0.06778607,0.3302107
2022-07-01/2022-08-01,0.071648784,0.32404673
2022-07-01/2022-08-01,0.06222297,0.25334027
2022-07-01/2022-08-01,0.056159362,0.33482483
2022-07-01/2022-08-01,0.055495575,0.3552674
2022-07-01/2022-08-01,0.051075265,0.31243956
2022-07-01/2022-08-01,0.051273644,0.29795533
2022-07-01/2022-08-01,0.052490484,0.29829907
2022-07-01/2022-08-01,0.055642594,0.27676076
2022-07-01/2022-08-01,0.06145872,0.35494706
2022-07-01/2022-08-01,0.060282663,0.33105087
2022-07-01/2022-08-01,0.053507987,0.25948852
2022-07-01/2022-08-01,0.05398322,0.31958094
2022-07-01/2022-08-01,0.061536424,0.28332126
2022-07-01/2022-08-01,0.059320394,0.24614562
2022-07-01/2022-08-01,0.060538024,0.35484576
2022-07-01/2022-08-01,0.063464954,0.3132844
2022-07-01/2022-08-01,0.0753617,0.32304794
2022-07-01/2022-08-01,0.06185373,0.3045774
2022-07-01/2022-08-01,0.057297245,0.25301617
2022-07-01/2022-08-01,0.057235964,0.2847783
2022-07-01/2022-08-01,0.055014726,0.29061252
2022-07-01/2022-08-01,0.05508426,0.3082307
2022-07-01/2022-08-01,0.058929227,0.3278001
2022-07-01/2022-08-01,0.06361309,0.32433286
2022-07-01/2022-08-01,0.062693946,0.2882959
2022-07-01/2022-08-01,0.051637985,0.28525347
2022-07-01/2022-08-01,0.057820264,0.28525347
2022-07-01/2022-08-01,0.058124416,0.27145118
2022-07-01/2022-08-01,0.057117537,0.2805005
2022-07-01/2022-08-01,0.05648292,0.31296995
2022-07-01/2022-08-01,0.058113158,0.31126106
2022-07-01/2022-08-01,0.061269462,0.33457136
2022-07-01/2022-08-01,0.066994384,0.35426432
2022-07-01/2022-08-01,0.07348162,0.3396953
2022-07-01/2022-08-01,0.06800592,0.33893564
2022-07-01/2022-08-01,0.05473773,0.31846464
2022-07-01/2022-08-01,0.054729264,0.30936688
2022-07-01/2022-08-01,0.050820567,0.27717006
2022-07-01/2022-08-01,0.050302573,0.25202644
2022-07-01/2022-08-01,0.05803424,0.242705
2022-07-01/2022-08-01,0.06932643,0.2821915
2022-07-01/2022-08-01,0.07488251,0.31484464
2022-07-01/2022-08-01,0.06744631,0.38902754
2022-07-01/2022-08-01,0.06339288,0.34873042
2022-07-01/2022-08-01,0.064464286,0.31984192
2022-07-01/2022-08-01,0.06499319,0.4202234
2022-07-01/2022-08-01,0.075444624,0.41536012
2022-07-01/2022-08-01,0.004948194,0.010222722
2022-07-01/2022-08-01,0.004915419,0.009563732
2022-07-01/2022-08-01,0.00444628,0.010556409
2022-07-01/2022-08-01,0.005071933,0.009315874
2022-07-01/2022-08-01,0.0046917624,0.010286999
2022-07-01/2022-08-01,0.004670717,0.011474526
2022-07-01/2022-08-01,0.0045657353,0.011456624
2022-07-01/2022-08-01,0.0061660516,0.008843571
2022-07-01/2022-08-01,0.0057364386,0.008954396
2022-07-01/2022-08-01,0.0050571747,0.010229886
2022-07-01/2022-08-01,0.0046368307,0.008766249
2022-07-01/2022-08-01,0.0048941174,0.009692365
2022-07-01/2022-08-01,0.006702787,0.009093161
2022-07-01/2022-08-01,0.0056457454,0.009055972
2022-07-01/2022-08-01,0.005637157,0.0077091698
2022-07-01/2022-08-01,0.005099738,0.008597409
2022-07-01/2022-08-01,0.004891257,0.008560928
2022-07-01/2022-08-01,0.004891257,0.0094131855
2022-07-01/2022-08-01,0.0052958075,0.010189762
2022-07-01/2022-08-01,0.005731824,0.010663821
2022-07-01/2022-08-01,0.00581572,0.010894162
2022-07-01/2022-08-01,0.0054207714,0.009009168
2022-07-01/2022-08-01,0.005368588,0.008847414
2022-07-01/2022-08-01,0.0053510754,0.009297373
2022-07-01/2022-08-01,0.0045972466,0.008540589
2022-07-01/2022-08-01,0.0043272935,0.0090623535
2022-07-01/2022-08-01,0.004668325,0.008775536
2022-07-01/2022-08-01,0.0050931787,0.009770993
2022-07-01/2022-08-01,0.0049597225,0.012289012
2022-07-01/2022-08-01,0.005335632,0.011605099
2022-07-01/2022-08-01,0.0055083456,0.009113459
2022-07-01/2022-08-01,0.0051529435,0.008239613
2022-07-01/2022-08-01,0.0053301114,0.008732235
2022-07-01/2022-08-01,0.004935366,0.009521079
